row_id,model,question,gold_answer,model_response
1654,openai:gpt-4o-mini,Quelle est la ville européenne ayant la plus grande surface?,Moscou,Helsinki.
1655,openai:gpt-4o-mini,Quelle est la ville européenne ayant la plus grande surface?,Moscou,Moscou.
1656,openai:gpt-4o-mini,Qui est le dirigeant de l'état enclavé dans la ville de Rome?,le pape,Le pape.
1657,openai:gpt-4o-mini,Dans quelle région d'Italie la ville de Rome se situe-t-elle?,Latium,Latium.
1658,openai:gpt-4o-mini,Combien de romains a-t-on dénombré en 2016?,2 877 215,"2,9 millions."
1659,openai:gpt-4o-mini,"En 2016, quelle est la capitale de l'Italie?",Rome,Rome
1660,openai:gpt-4o-mini,Combien de catcheurs Fénix a-t-il combattu lors de l'événement Triplemania XXII?,Ten,Un.
1661,openai:gpt-4o-mini,Qui est le coéquipier de Fénix lors de la guerre des titans?,Myzteziz,Hercule.
1662,openai:gpt-4o-mini,Quels titres unifient El hijo de Fantasma lors du match à élimination à dix combattants?,le AAA Fusión Championship et le AAA Cruiserweight Championship,Championnat mondial par équipe de la CMLL.
1663,openai:gpt-4o-mini,A quel type de match Los Güeros de Cielo participent-ils en 2014?,Three-Way Tag Team Match,Bowl.
1664,openai:gpt-4o-mini,Qui est le premier champion AAA World Cruiserweigth Champion?,El Hijo del Fantasma,Daniels.
1665,openai:gpt-4o-mini,A qui est marié Crazy Horse ?,berdache,Il est marié à Black Shawl.
1666,openai:gpt-4o-mini,De quel livre Walter Williams est l’auteur ?,Flesh,"""Liberty vs. the Tyranny of Socialism""."
1667,openai:gpt-4o-mini,De quelle origine sont les berdaches ?,amérindiennes,Amérindienne.
1668,openai:gpt-4o-mini,Que faisaient les berdaches?,chamans,Ils exerçaient des rôles de genre fluides.
1669,openai:gpt-4o-mini,Qui a écrit the Spirit and the flesh,Walter Williams,James Baldwin.
1670,openai:gpt-4o-mini,Qui a écrit the Spirit and the flesh,Williams,E. Lynn Harris.
1671,openai:gpt-4o-mini,Qui est Albertazzo II ?,un seigneur d'Italie septentrionale,Albertazzo II est un personnage de fiction.
1672,openai:gpt-4o-mini,Qui est Albertazzo II ?,Alberto,Albertazzo II est un personnage fictif.
1673,openai:gpt-4o-mini,Où se situe Este ?,Padoue,En Italie.
1674,openai:gpt-4o-mini,Qui crée la Maison d’Este ?,d'Este,Isabelle d'Este.
1675,openai:gpt-4o-mini,Qui a des descendants allemands ?,Albertazzo,Les Allemands.
1676,openai:gpt-4o-mini,Quelles autres maisons existent en Italie ?,Reggio,Maison de la famille Médicis.
1677,openai:gpt-4o-mini,Qui est le rival de l’AC milan ?,l'Inter,L'Inter Milan.
1678,openai:gpt-4o-mini,Qui est soutenu par les classes aisées ?,l'Inter,La droite.
1679,openai:gpt-4o-mini,Comment sont désignés les supporters de l’AC Milan ?,Casciavìt,Les Rossoneri.
1680,openai:gpt-4o-mini,Comment sont désignés les supporters de l’AC Milan ?,Casciavìt,Rossoneri.
1681,openai:gpt-4o-mini,Comment est surnommé l’AC milan ?,Rossoneri,Les Rossoneri.
1682,openai:gpt-4o-mini,Comment sont surnommés les supporters de l’Inter Milan ?,les baùscia,Nerazzurri.
1683,openai:gpt-4o-mini,Comment sont surnommés les supporters de l’Inter Milan ?,baùscia,Nerazzurri.
1684,openai:gpt-4o-mini,Quel est le véhicule conduit par Olivier Pla ?,Zytek,Ford Mustang.
1685,openai:gpt-4o-mini,Qui gagne cette séance ?,Neel Jani,Inconnu.
1686,openai:gpt-4o-mini,Qui gagne cette séance ?,Olivier Pla,Inconnu.
1687,openai:gpt-4o-mini,Qui gagne cette séance ?,Olivier Pla,Inconnu.
1688,openai:gpt-4o-mini,Qui est le coéquipier de Nicolas Prost ?, Neel Jani,Giedo van der Garde.
1689,openai:gpt-4o-mini,Qui arrive troisième ?,Pescarolo,Inconnu.
1690,openai:gpt-4o-mini,De combien de temps Neel Jani dépasse Olivier pla?,702 millièmes de seconde,Un tour.
1691,openai:gpt-4o-mini,Qui a fait des analyses sur les allégeances politiques de LREM ?,politologue Jérôme Fourquet,Jules Naudet.
1692,openai:gpt-4o-mini,Qui a fait des analyses sur les allégeances politiques de LREM ?,Jérôme Fourquet,David Amiel.
1693,openai:gpt-4o-mini,Qui a fait des analyses sur les allégeances politiques de LREM ?,Jérôme Fourquet,Les chercheurs.
1694,openai:gpt-4o-mini,Qui est à l'origine du sondage sur la perception de LREM ?,OpinionWay,Ipsos.
1695,openai:gpt-4o-mini,Combien de français considèrent la Republique en marche comme un parti de droite ?,45 % des Français,30 %
1696,openai:gpt-4o-mini,A partir de quel moment a-t-on considèré LREM comme un parti de droite ?,encore plus après les élections européennes de 2019,Depuis 2017.
1697,openai:gpt-4o-mini,De quel bord politique se considèrent la majorité des votants LREM ?,de droite,Centre.
1698,openai:gpt-4o-mini,De quel bord politique se considèrent la majorité des votants LREM ?,se disent de droite,Centre.
1699,openai:gpt-4o-mini,Quel est le surnom des détracteurs du parti de Macron ?,parti attrape-tout,"Les ""gilets jaunes""."
1700,openai:gpt-4o-mini,Quel métier exerce Fabien Escalona ?,politologue,Chiropracteur.
1701,openai:gpt-4o-mini,Quel métier exerce Fabien Escalona ?,politologue,Chauffeur.
1702,openai:gpt-4o-mini,A quels partis européens compare-t-on LREM ?,"Forza Italia à son lancement par Silvio Berlusconi, en Italie, ou de l’Union du centre démocratique (UCD), en Espagne",Au Modem et à En Marche.
1703,openai:gpt-4o-mini,Quel est le pays d'origine du parti Forza Italia ?,Italie,Italie
1704,openai:gpt-4o-mini,Qui a initié le parti Forza Italia ?,Silvio Berlusconi,Silvio Berlusconi.
1705,openai:gpt-4o-mini,Qui a initié le parti Forza Italia ?,Silvio Berlusconi,Silvio Berlusconi.
1706,openai:gpt-4o-mini,Qui a initié le parti Forza Italia ?,Silvio Berlusconi,Silvio Berlusconi.
1707,openai:gpt-4o-mini,Quelles techniques ont été utilisées pour la restauration des films looney tunes ?,à partir des négatifs originaux,Numérisation et nettoyage numérique.
1708,openai:gpt-4o-mini,Pourquoi a-t-on utilisé les négatifs initiaux des films ?,créer une expérience semblable à quand les cartoons ont d'abord été présentés dans les salles,Pour préserver l'image originale.
1709,openai:gpt-4o-mini,Est-ce que la restauration et le retraitement des films ont fait l'unanimité ?,plaintes par les téléspectateurs,Non.
1710,openai:gpt-4o-mini,Est-ce que la restauration et le retraitement des films ont fait l'unanimité ?,il y a eu des plaintes,Non.
1711,openai:gpt-4o-mini,Quels dommages ont été constatés suite au retraitement des films ?,sursaturés ou endommagés,Perte de qualité.
1712,openai:gpt-4o-mini,Quels dommages ont été constatés suite au retraitement des films ?,de nombreux courts métrages ont été sursaturés ou endommagés par un excès de réduction de bruit vidéo numérique,Des pertes de qualité.
1713,openai:gpt-4o-mini,est-ce que les couleurs ont été changées ?,parfois les couleurs ont été entièrement repensées,Oui.
1714,openai:gpt-4o-mini,est-ce que les couleurs ont été changées ?,parfois les couleurs ont été entièrement repensées,Oui.
1715,openai:gpt-4o-mini,En quelle année les deux boîtes de production ont-elles fusionnées ?,1996,2012.
1716,openai:gpt-4o-mini,En quelle année les deux boîtes de production ont-elles fusionnées ?,1996,2017
1717,openai:gpt-4o-mini,En quelle année les deux boîtes de production ont-elles fusionnées ?,en 1996,2015.
1718,openai:gpt-4o-mini,Qui a opéré l'acquisition de la cinémathèque ?,Ted Turner,L'État.
1719,openai:gpt-4o-mini,Quel rôle a la Warner dans la fusion ?,chargé des ventes et la distribution,Distribution.
1720,openai:gpt-4o-mini,Quel était l'objectif de Ted Turner en achetant les films de MGM ?,dans une tentative de reprendre MGM,Créer une chaîne de télévision.
1721,openai:gpt-4o-mini,De quelle nationalité sont les droits des films de la RKO ?,américains,Américaine.
1722,openai:gpt-4o-mini,De quelle nationalité sont les droits des films de la RKO ?,américains,Américaine.
1723,openai:gpt-4o-mini,Quelle boîte de production différente de a.a.p a acheté des films de la Warner ?,Sunset,Groupe Canal+
1724,openai:gpt-4o-mini,Quelle boîte de production a acheté a.a.p. ?,United Artists,M6.
1725,openai:gpt-4o-mini,Qu'a fait United Artists après le rachat de a.a.p. ?,fusionné la société dans sa division télévision,Fusionné avec MGM.
1726,openai:gpt-4o-mini,Qu'a fait United Artists après le rachat de a.a.p. ?,a fusionné la société dans sa division télévision-United Artists Télévision,Fusion avec MGM.
1727,openai:gpt-4o-mini,Quelles modifications a.a.p. a-t-elle opéré dans les génériques des films Warner ?,ont simplement inséré la phrase Associated Artists Productions,Changements de logo et de typographie.
1728,openai:gpt-4o-mini,Quelle est la chanson du générique des films Looney Toones ?,la chanson Merrily We Roll Along,« Merrie Melodies »
1729,openai:gpt-4o-mini,Qui font partie du girl band Rainbow ?,"Jaekyung, Seungah, Noeul, Yoonhye, Jisook, Hyunyoung et Woori","Nana, SeungAh, HyunYoung, Woori, JiSoo."
1730,openai:gpt-4o-mini,Qui font partie du girl band Rainbow ?,"Jaekyung, Seungah, Noeul, Yoonhye, Jisook, Hyunyoung et Woori","Les membres de Rainbow sont: Nara, Ji Sook, No Eul, Hyun Young, Yoon Young et Eun Kyung."
1731,openai:gpt-4o-mini,Quel est le nom du premier album de Rainbow ?,Gossip Girl,Ritchie Blackmore's Rainbow
1732,openai:gpt-4o-mini,En quelle année le groupe Rainbow s'est-il séparé ?,2016,1984.
1733,openai:gpt-4o-mini,Qu'est-ce qui a motivé la séparation du groupe ?,choix des membres de ne pas renouveler leurs contrats.,Différents intérêts.
1734,openai:gpt-4o-mini,Combien de membres compte le groupe Rainbow ?,sept,Cinq.
1735,openai:gpt-4o-mini,Est-ce que les ventes de la Nintendo 3DS ont été un succès ?,les ventes de cette nouvelle console sont dans un premier temps moroses,Oui.
1736,openai:gpt-4o-mini,Pourquoi Satoru Iwata a-t-il décidé de diminuer son salaire ?,"Toujours proche de ses développeurs, il estime que si ceux-ci vivent dans la peur d'être licenciés, ils ne peuvent « développer des jeux capables d’impressionner le monde ».",Pour soutenir les employés en période de difficulté financière.
1737,openai:gpt-4o-mini,Combien était payé Satoru Iwata après sa diminution de salaire en 2011 ?,187 millions,343 000 dollars.
1738,openai:gpt-4o-mini,Combien était payé Satoru Iwata après sa diminution de salaire en 2011 ?,base fixe de 68 millions de yens,340 000 dollars.
1739,openai:gpt-4o-mini,Qu'est-ce qui a motivé la deuxième baisse de salaire de Saturo Iwata en 2014 ?,un manque d’engouement pour la Wii U,Les pertes financières de Nintendo.
1740,openai:gpt-4o-mini,Quel chef d'entreprise japonais est payé plus que Satoru Iwata ?,Shigeru Miyamoto,Shuntaro Furukawa.
1741,openai:gpt-4o-mini,Quel chef d'entreprise japonais est payé plus que Satoru Iwata ?,Shigeru Miyamoto,Masayoshi Son.
1742,openai:gpt-4o-mini,Est-ce que la prise de sérium a reçu à transformer Rogers ?,L'expérience est un succès,Oui.
1743,openai:gpt-4o-mini,"Pour quelle raison, Schmidt veut tuer Zola ?",après avoir découvert le lieu dans lequel se trouve Erskine et l’avancée de ses travaux,Pour venger la mort de son père.
1744,openai:gpt-4o-mini,"Pour quelle raison, Schmidt veut tuer Zola ?",le Dr Arnim Zola récupèrent avec succès de l'énergie du Tesseract,Pour venger sa femme.
1745,openai:gpt-4o-mini,Sur qui Erskine teste-t-il le sérum ?,sur Rogers,Steve Rogers.
1746,openai:gpt-4o-mini,Quels type de Rayons est utilisé après injection du sérum ?,Rayon-Vita,Rayons X.
1747,openai:gpt-4o-mini,Quels type de Rayons est utilisé après injection du sérum ?,« Rayon-Vita »,Rayons X.
1748,openai:gpt-4o-mini,Comment fait Kruger pour échapper à l'interrogatoire ?,se suicide en ingérant une capsule de cyanure,Il simule une crise.
1749,openai:gpt-4o-mini,"Dans quel pays, les lettres ABC symbolisent les différentes étapes d'une relation ?",Japon,France.
1750,openai:gpt-4o-mini,"Dans quel pays, les lettres ABC symbolisent les différentes étapes d'une relation ?",Au Japon,Maroc.
1751,openai:gpt-4o-mini,"Dans quel pays, les lettres ABC symbolisent les différentes étapes d'une relation ?",Au Japon,Belgique.
1752,openai:gpt-4o-mini,Quel est le nom choisi par Yasu pour son groupe ?,ABC,Aqua Timez.
1753,openai:gpt-4o-mini,Quel est le nom choisi par Yasu pour son groupe ?,Acid Black Cherry,Aqua Timez.
1754,openai:gpt-4o-mini,"Quelle est la signification argotique de ""cherry"" en anglais ?",virginité d'un homme,Vierge.
1755,openai:gpt-4o-mini,Quel type de signification voulait donner Yasu en choisissant son nom de projet ?,une âme érotique,Une signification personnelle.
1756,openai:gpt-4o-mini,Qui a aidé Yasu à choisir le nom Acid Black Cherry ?,Hyde,Kuroki Maiko.
1757,openai:gpt-4o-mini,Qui a aidé Yasu à choisir le nom Acid Black Cherry ?,Hyde,Koshi Inaba.
1758,openai:gpt-4o-mini,Que souhaite obtenir Lucifer de Nick ?,être son vaisseau,L'âme de Nick.
1759,openai:gpt-4o-mini,Comment Nick répond-il à la demande de Lucifer ?,refuse,Il refuse.
1760,openai:gpt-4o-mini,Comment se porte la femme de Nick ?,morte,Elle va bien.
1761,openai:gpt-4o-mini,Qui serait indifférent selon Lucifer ?,Nick,Les âmes égarées.
1762,openai:gpt-4o-mini,Qui serait indifférent selon Lucifer ?,Dieu,Les indifférents seraient les âmes tièdes.
1763,openai:gpt-4o-mini,Comment se transforme Lucifer pour parler à Nick ?,sa femme morte,En humain.
1764,openai:gpt-4o-mini,Quelle matière peut être extraite de la plante par rupture physique de la feuille ou de la tige?,latex,Sève.
1765,openai:gpt-4o-mini,Quelle matière peut être extraite de la plante par rupture physique de la feuille ou de la tige?,suc,Sève.
1766,openai:gpt-4o-mini,Combien d'éléments toxiques peuvent être contenus dans le suc?,trentaine,Plusieurs.
1767,openai:gpt-4o-mini,Quel rôle est attribué aux alcaloïdes toxiques du suc?,des propriétés antimitotiques,Protection des plantes.
1768,openai:gpt-4o-mini,Quel rôle est attribué aux alcaloïdes toxiques du suc?,défense contre les herbivores,Protection des plantes.
1769,openai:gpt-4o-mini,Quel rôle est attribué aux alcaloïdes toxiques du suc?,défense contre les herbivores,Protection des plantes.
1770,openai:gpt-4o-mini,Quel est l'alcaloïde toxique ayant une propriété antiarythmique?,spartéine,Quinine.
1771,openai:gpt-4o-mini,Quel alcaloïde a une propriété antimitotique?,coptisine,Colchicine.
1772,openai:gpt-4o-mini,Quel alcaloïde a une propriété antimitotique?,la coptisine,Vincristine.
1773,openai:gpt-4o-mini,Quel alcaloïde a une propriété antimitotique?,coptisine,La vincristine.
1774,openai:gpt-4o-mini,Vers quelle période la Chelidonium majus commence-t-elle à pousser?,printemps,Au printemps.
1775,openai:gpt-4o-mini,Citer le premier exemple de lieu mentionné où la plante commence à pousser ?,le bord des chemins,Dans le jardin.
1776,openai:gpt-4o-mini,Citer le deuxième exemple mentionnée où peut commencer à pousser la plante?,le long des murs,Le jardin.
1777,openai:gpt-4o-mini,Quel est le troisième exemple mentionnée de lieu de pousse de la plante?,à l'orée des forêts riveraines et rudéralisées,La prairie.
1778,openai:gpt-4o-mini,Quel est l'intérêt en matière de marqueur biologique de la présence de la plante?,indicateur d'azote vivant en situation de demi-ombrage,Indicateur de santé écologique.
1779,openai:gpt-4o-mini,Quel événement intervient aux deuxièmes et troisièmes trimestres de l'année ?,La floraison,Les vacances d'été.
1780,openai:gpt-4o-mini,Quel événement intervient aux deuxièmes et troisièmes trimestres de l'année ?,floraison,Les soldes.
1781,openai:gpt-4o-mini,Quelle est la taille moyenne des fleurs du Chelidonium majus?,2 cm de diamètre,Environ 2 à 4 cm.
1782,openai:gpt-4o-mini,Où se trouvent les fleurs des Chelidonium majus sur la plante?,à l'extrémité de longs pédoncules,Au sommet des tiges.
1783,openai:gpt-4o-mini,Combien de fleurs peuvent fleurir au bout des pédoncules ?,2 à 7 fleurs,Jusqu'à 200.
1784,openai:gpt-4o-mini,Quelle autre partie de la fleur est-elle également couleur jaune ?,15 étamines,Les étamines.
1785,openai:gpt-4o-mini,Citer la première désignation mentionnée de la Chelidonium majus?,Chélidoine majeure,Efficace.
1786,openai:gpt-4o-mini,Citer la onzième désignation mentionnée de la Chelidonium majus?,felougne,Celandine.
1787,openai:gpt-4o-mini,Quelle est la couleur caractéristique qui ressort dans les désignation de la Chelidonium majus?,jaune vif,Jaune.
1788,openai:gpt-4o-mini,Qu'évoque le nom d'éclaire associé à la plante?,des petits soleils végétaux qui semblent source de lumière,Éclair.
1789,openai:gpt-4o-mini,Qu'évoque le nom d'éclaire associé à la plante?,petits soleils,La lumière.
1790,openai:gpt-4o-mini,Quelle vertu était attribuée à tort à la plante du fait de sa couleur jaune dominante ?,censée rendre la vue aux aveugles,La sagesse.
1791,openai:gpt-4o-mini,Quel scientifique identifia le comburant principal de la combustion?,Buffon,Antoine Lavoisier.
1792,openai:gpt-4o-mini,Quel est le comburant essentiel identifié au XVIIIe siècle pour la combustion ?,oxygène,L'oxygène.
1793,openai:gpt-4o-mini,Qui sont les principaux contributeurs de la première œuvre encyclopédique reconnue ?,Diderot et D’Alembert,Les encyclopédistes.
1794,openai:gpt-4o-mini,Quel est le domaine de prédilection des travaux de Carnot?,la thermodynamique,La thermodynamique.
1795,openai:gpt-4o-mini,Quel est le domaine de prédilection des travaux de Carnot?,thermodynamique,La thermodynamique.
1796,openai:gpt-4o-mini,Quel est le domaine de prédilection des travaux de Carnot?,thermodynamique,Thermodynamique.
1797,openai:gpt-4o-mini,"Au-delà de la découverte du vaccin antirabique, quel le champ d'étude de Louis Pasteur ?",microbiologie,Microbiologie.
1798,openai:gpt-4o-mini,"Au-delà de la découverte du vaccin antirabique, quel le champ d'étude de Louis Pasteur ?",microbiologie,Microbiologie.
1799,openai:gpt-4o-mini,Quelle institution internationale a accordé une reconnaissance à l'art gastronomique français ?,UNESCO,UNESCO.
1800,openai:gpt-4o-mini,Quels sont les trois éléments du repas gastronomique des Français ?,"une entrée, d'un plat garni et d'un dessert","L'apéritif, le plat principal, le dessert."
1801,openai:gpt-4o-mini,Quel élément peut s'ajouter aux trois éléments du repas gastronomique des français ?,fromage,Le fromage.
1802,openai:gpt-4o-mini,Quelle substitution fréquentes intervient lors du troisième repas de la journée ?,l'entrée est souvent remplacée par un potage ou une soupe,Dîner.
1803,openai:gpt-4o-mini,Comment peut s'appeler le troisième repas de la journée ?,souper,Dîner.
1804,openai:gpt-4o-mini,Comment peut s'appeler le troisième repas de la journée ?,souper,Dîner.
1805,openai:gpt-4o-mini,Comment peut s'appeler le troisième repas de la journée ?,souper,Dîner.
1806,openai:gpt-4o-mini,"Parmis les 8 premiers plats énumérés en exemple, lequel contient du poisson plutôt que de la viande ou de la volaille?",quenelles lyonnaises,Sushi.
1807,openai:gpt-4o-mini,"Parmis les 8 premiers plats énumérés en exemple, lequel contient du poisson plutôt que de la viande ou de la volaille?",la tapenade provençale,Sushi.
1808,openai:gpt-4o-mini,"Parmi les huits premiers plats proposés, lequel est techniquement végétarien?",les quenelles lyonnaises,Le plat végétarien.
1809,openai:gpt-4o-mini,Quels sont les bases de la cuisine dans les régions françaises septentrionales?,beurre et l’échalote,"Choucroute, maroilles, pommes de terre."
1810,openai:gpt-4o-mini,Quels sont les bases de la cuisine dans les régions françaises septentrionales?,le beurre et l’échalote,"Produits laitiers, pommes de terre, légumes racines, poisson."
1811,openai:gpt-4o-mini,Quelles sont les bases de la cuisines des régions françaises méridionales?,huile et l’ail,"Huile d'olive, tomates, herbes de Provence."
1812,openai:gpt-4o-mini,Quelles sont les bases de la cuisines des régions françaises méridionales?,l’huile et l’ail,"L'huile d'olive, les herbes aromatiques, les tomates."
1813,openai:gpt-4o-mini,"Parmis les 8 premières spécialités culinaires citées, laquelle provient de la région des Pays de la Loire?",les rillettes du Mans,Le gâteau nantais.
1814,openai:gpt-4o-mini,"Parmis les 8 premières spécialités culinaires citées, laquelle provient de la région des Pays de la Loire?",les rillettes du Mans,Le gâteau nantais.
1815,openai:gpt-4o-mini,Quel est le grade du chef de la force couvrant le flanc gauche?,colonel,Colonel.
1816,openai:gpt-4o-mini,Quelle est la zone d'action du colonel Wood?,nord-ouest du Zoulouland,Indochine.
1817,openai:gpt-4o-mini,Quelle est la zone d'action du colonel Wood?,nord-ouest du Zoulouland,Pacifique.
1818,openai:gpt-4o-mini,Quelle la cible de la force principale britannique?,la colonne du flanc gauche,L'Allemagne.
1819,openai:gpt-4o-mini,Quelle la cible de la force principale britannique?,Ulundi,L'Allemagne.
1820,openai:gpt-4o-mini,Pour quelle raison le colonel Evelyn Wood renonce-t-il à attaquer la force de 4 000 Zoulous qui avait été repérée?,la catastrophe d'Isandlwana,Manque de renforts.
1821,openai:gpt-4o-mini,Pour quelle raison le colonel Evelyn Wood renonce-t-il à attaquer la force de 4 000 Zoulous qui avait été repérée?,catastrophe d'Isandlwana,Il privilégie une approche défensive.
1822,openai:gpt-4o-mini,Quelle est le bilan des opérations britanniques contre les Zoulous?,échec,Victoire britannique.
1823,openai:gpt-4o-mini,Quel nom était donné à l'armée qu'affrontait les britanniques?,impi,Les colons.
1824,openai:gpt-4o-mini,Quelle composante de la force d'invasion britannique commandait le colonel Pearson?,la colonne du flanc,La brigade de débarquement.
1825,openai:gpt-4o-mini,Quel cours d'eau est franchit par la force d'invasion britannique affectée à la zone du littoral?,la rivière Tugela,La Seine.
1826,openai:gpt-4o-mini,Que tentait de faire les forces adverses qui s'opposait à l'avancée des forces sous le commandement de Pearson?,tentait de mettre en place une embuscade,Retarder l'avancée.
1827,openai:gpt-4o-mini,Quel était le lieu du guet-apens tendu aux forces sous le commandement de Pearson?,la rivière Inyezane,Saint-Denis.
1828,openai:gpt-4o-mini,Comment fut organisée l'armée britannique pour investir le royaume zoulou ?,trois colonnes,En trois colonnes.
1829,openai:gpt-4o-mini,Comment fut organisée l'armée britannique pour investir le royaume zoulou ?,trois colonnes d'invasion,En colonnes.
1830,openai:gpt-4o-mini,Comment fut organisée l'armée britannique pour investir le royaume zoulou ?,trois colonnes d'invasion,En colonnes.
1831,openai:gpt-4o-mini,Qui dirigeait les opérations militaires britanniques?,Lord Chelmsford,Le général Wellington.
1832,openai:gpt-4o-mini,Qui dirigeait les opérations militaires britanniques?,Lord Chelmsford,Le général Sir John French.
1833,openai:gpt-4o-mini,Quelle était la force de la plus puissante des trois colonnes d'invasion?,7 800 hommes,12 000 hommes.
1834,openai:gpt-4o-mini,Quelle était la force de la plus puissante des trois colonnes d'invasion?,7 800 hommes,200 000 hommes.
1835,openai:gpt-4o-mini,Quelle était la cible ultime des forces britanniques?,"Ulundi, la capitale royale",L'Allemagne.
1836,openai:gpt-4o-mini,Quelle était la cible ultime des forces britanniques?,Ulundi,Berlin.
1837,openai:gpt-4o-mini,Quelle était la particularité de la cible ultime des britanniques?,capitale royale,La France.
1838,openai:gpt-4o-mini,Quelle était la particularité de la cible ultime des britanniques?,la capitale royale,La cible ultime des britanniques était la capitulation de Napoléon.
1839,openai:gpt-4o-mini,Quelle prolongation le gouverneur de la Colonie du Cap a-t-il accordé avant l'expiration de son ultimatum?,une concession jusqu'au 11 janvier 1879,Quinze jours.
1840,openai:gpt-4o-mini,Quelle est la véritable motivation du gouverneur de la Colonie du Cap?,Bartle Frere veut provoquer un conflit avec les Zoulous,Le contrôle des ressources.
1841,openai:gpt-4o-mini,Quelle réponse a été apportée par le Roi des Zoulous aux exigences de Bartle Frere?,"Cetshwayo rejette les demandes du 11 décembre, en ne répondant pas à la fin de l'année",Rejet.
1842,openai:gpt-4o-mini,Que devint la situation entre les Zoulous et les Britanniques à l'expiration de l'ultimatum du gouverneur de la Colonie du Cap?,état de guerre existe,Guerre anglo-zouloue.
1843,openai:gpt-4o-mini,A quelle date les troupes britanniques pénètrent-elles à l'intérieur du royaume de Cetshwayo?,le 11,11 janvier 1879.
1844,openai:gpt-4o-mini,En quelle année fut couronné le roi zoulou?,1872,1816
1845,openai:gpt-4o-mini,Quelle s'est-il passé au moment du couronnement du roi zoulou?,promesses que Cetshwayo avait faites à M. Theophilus Shepstone,Il a été couronné roi.
1846,openai:gpt-4o-mini,Quel était le sens de la cérémonie de couronnement du roi pour ses sujets?,ne signifiait rien pour le peuple zoulou,Légitimation du pouvoir.
1847,openai:gpt-4o-mini,Pour quelle raison cette cette cérémonie de couronnement avait eu lieu?,pour satisfaire les désirs de Shepstone,Pour marquer l'accession au trône.
1848,openai:gpt-4o-mini,A quel moment Cetshwayo est-il effectivement le roi des zoulous?,quand il avait été acclamé par ses izinDuna,1873.
1849,openai:gpt-4o-mini,A quel moment Cetshwayo est-il effectivement le roi des zoulous?,sa mise en place réelle parmi les Zoulous avait eu lieu quelques semaines plus tôt quand il avait été acclamé par ses izinDuna,En 1873.
1850,openai:gpt-4o-mini,Quelle est la première particularité mentionné dans ce texte de  l'art de la gravure des pierres fines de cette période?,scènes dites « de présentation,Inconnu.
1851,openai:gpt-4o-mini,Quel le statut social le plus courant du possesseur de l'artefact mentionné dans le texte?,un fonctionnaire important,Non précisé.
1852,openai:gpt-4o-mini,Quel le statut social le plus courant du possesseur de l'artefact mentionné dans le texte?,fonctionnaire important,Propriétaire.
1853,openai:gpt-4o-mini,Comment ce personnage est-il mise en scène de la glyptique mentionnée en début du texte?,en train de lever la main en signe de prière alors qu'il est guidé par une divinité,La glyptique ne peut pas être précisée sans contexte.
1854,openai:gpt-4o-mini,Quelle est la description de l'entité supérieure en train de montrer le chemin au personnage mentionnée dans cette description de glyptique ?,divinité vêtue d'une robe à franges,Une divinité.
1855,openai:gpt-4o-mini,Vers quelle autre entité supérieure le personnage mentionné dans la glyptique est-il amené?,un grand dieu ou d'un roi divinisé assis sur un trône,Vers une divinité.
1856,openai:gpt-4o-mini,Vers quelle autre entité supérieure le personnage mentionné dans la glyptique est-il amené?,un grand dieu ou d'un roi divinisé,Vers une divinité.
1857,openai:gpt-4o-mini,Vers quelle autre entité supérieure le personnage mentionné dans la glyptique est-il amené?,un grand dieu ou d'un roi divinisé,Vers un dieu.
1858,openai:gpt-4o-mini,Vers quel moment la fin du site concentrationnaire du Stutthof fut-il planifiée?,à partir d'octobre 1944,Mai 1945.
1859,openai:gpt-4o-mini,Quelle était le qualification du processus d'évacuation des détenus du camp de concentration?,marches de la mort,Nuit et brouillard.
1860,openai:gpt-4o-mini,Quelle était la distance quotidienne à parcourir au cours de ce périple pour les détenus?,20 km,30 kilomètres.
1861,openai:gpt-4o-mini,Quelle était la distance quotidienne à parcourir au cours de ce périple pour les détenus?,20 km,20 kilomètres.
1862,openai:gpt-4o-mini,Quelles étaient les conditions atmosphériques de ce périple pour les détenus?,"dans la neige, parfois par −20 °C",Difficiles.
1863,openai:gpt-4o-mini,Combien de détenus n'arrivèrent pas à destination à l'issue de la marche de la mort?,4 000,Environ 15 000.
1864,openai:gpt-4o-mini,Combien de détenus n'arrivèrent pas à destination à l'issue de la marche de la mort?,4 000,Entre 2500 et 5000 détenus.
1865,openai:gpt-4o-mini,Quelle était la finalité industrielle de l'infrastructure industrielle découverte par Alexander Werth?,fabrique du savon,L'énergie électrique.
1866,openai:gpt-4o-mini,Quelle était la finalité industrielle de l'infrastructure industrielle découverte par Alexander Werth?,savon,L'armement.
1867,openai:gpt-4o-mini,Quelle la matière première du processus industrielle  de l'infrastructure découverte par Alexander Werth?,corps humains,Le béton.
1868,openai:gpt-4o-mini,Quelle la matière première du processus industrielle  de l'infrastructure découverte par Alexander Werth?,corps humains,Le fer.
1869,openai:gpt-4o-mini,En quelle année l'auteur visita-t-il la région au cœur du récit évoqué dans son ouvrage?,1945,1911
1870,openai:gpt-4o-mini,Qui était responsable de cette usine de savon à proximité de Dantzig?,un professeur allemand appelé Spanner,L'entreprise E. W. P. Krüger.
1871,openai:gpt-4o-mini,Comment l'auteur décrivit-il ce qu'il découvrit en visitant cette usine expérimentale?,une vision de cauchemar,Étonnement.
